,x_movement/pixel,y_movement/pixel,time/seconds
448,986.0,482.0,14.943857148476038
449,986.0,482.0,14.977213972468173
450,986.0,482.0,15.010570796460307
451,986.0,482.0,15.043927620452441
452,986.0,482.0,15.077284444444576
453,986.0,482.0,15.11064126843671
454,986.0,483.0,15.143998092428845
455,986.0,483.0,15.17735491642098
456,986.0,483.0,15.210711740413114
457,986.0,483.0,15.244068564405248
458,986.0,483.0,15.277425388397383
459,986.0,483.0,15.310782212389517
460,986.0,484.0,15.344139036381652
461,986.0,484.0,15.377495860373786
462,986.0,484.0,15.41085268436592
463,986.0,484.0,15.444209508358055
464,986.0,484.0,15.47756633235019
465,986.0,484.0,15.510923156342324
466,986.0,485.0,15.544279980334458
467,986.0,485.0,15.577636804326593
468,986.0,485.0,15.610993628318727
469,986.0,485.0,15.644350452310862
470,986.0,485.0,15.677707276302996
471,986.0,486.0,15.71106410029513
472,986.0,486.0,15.744420924287265
473,986.0,486.0,15.7777777482794
474,986.0,486.0,15.811134572271534
475,986.0,486.0,15.844491396263669
476,986.0,486.0,15.877848220255803
477,986.0,487.0,15.911205044247938
478,986.0,487.0,15.944561868240072
479,986.0,487.0,15.977918692232207
480,986.0,487.0,16.01127551622434
481,986.0,487.0,16.044632340216474
482,986.0,487.0,16.077989164208606
483,986.0,487.0,16.11134598820074
484,986.0,487.0,16.14470281219287
485,986.0,487.0,16.178059636185004
486,986.0,487.0,16.211416460177137
487,986.0,487.0,16.24477328416927
488,986.0,487.0,16.278130108161402
489,986.0,486.0,16.311486932153535
490,986.0,486.0,16.344843756145668
491,986.0,486.0,16.3782005801378
492,986.0,486.0,16.411557404129933
493,986.0,486.0,16.444914228122066
494,986.0,486.0,16.4782710521142
495,986.0,486.0,16.51162787610633
496,986.0,485.0,16.544984700098464
497,986.0,485.0,16.578341524090597
498,986.0,485.0,16.61169834808273
499,986.0,485.0,16.645055172074862
500,986.0,485.0,16.678411996066995
501,986.0,484.0,16.711768820059127
502,986.0,484.0,16.74512564405126
503,986.0,484.0,16.778482468043393
504,986.0,484.0,16.811839292035526
505,986.0,484.0,16.845196116027658
506,986.0,483.0,16.87855294001979
507,986.0,483.0,16.911909764011924
508,986.0,483.0,16.945266588004056
509,986.0,483.0,16.97862341199619
510,986.0,483.0,17.01198023598832
511,986.0,483.0,17.045337059980454
512,986.0,482.0,17.078693883972587
513,986.0,482.0,17.11205070796472
514,986.0,482.0,17.145407531956852
515,986.0,482.0,17.178764355948985
516,986.0,482.0,17.212121179941118
517,986.0,482.0,17.24547800393325
518,986.0,481.0,17.278834827925383
519,986.0,481.0,17.312191651917516
520,986.0,481.0,17.34554847590965
521,986.0,481.0,17.37890529990178
522,986.0,481.0,17.412262123893914
523,986.0,480.0,17.445618947886047
524,986.0,480.0,17.47897577187818
525,986.0,480.0,17.512332595870312
526,986.0,480.0,17.545689419862445
527,986.0,480.0,17.579046243854577
528,986.0,480.0,17.61240306784671
529,986.0,479.0,17.645759891838843
530,986.0,479.0,17.679116715830975
531,986.0,479.0,17.712473539823108
532,986.0,479.0,17.74583036381524
533,986.0,479.0,17.779187187807374
534,986.0,479.0,17.812544011799506
535,986.0,478.0,17.84590083579164
536,986.0,478.0,17.87925765978377
537,986.0,478.0,17.912614483775904
538,986.0,478.0,17.945971307768037
539,986.0,478.0,17.97932813176017
540,986.0,477.0,18.012684955752302
541,986.0,477.0,18.046041779744435
542,986.0,477.0,18.079398603736568
543,986.0,477.0,18.1127554277287
544,986.0,477.0,18.146112251720833
545,986.0,477.0,18.179469075712966
546,986.0,477.0,18.2128258997051
547,986.0,476.0,18.24618272369723
548,986.0,476.0,18.279539547689364
549,986.0,476.0,18.312896371681497
550,986.0,476.0,18.34625319567363
551,986.0,476.0,18.379610019665762
552,986.0,476.0,18.412966843657895
553,986.0,475.0,18.446323667650027
554,986.0,475.0,18.47968049164216
555,986.0,475.0,18.513037315634293
556,986.0,475.0,18.546394139626425
557,986.0,475.0,18.579750963618558
558,986.0,475.0,18.61310778761069
559,986.0,474.0,18.646464611602823
560,986.0,474.0,18.679821435594956
561,986.0,474.0,18.71317825958709
562,986.0,474.0,18.74653508357922
563,986.0,474.0,18.779891907571354
564,986.0,474.0,18.813248731563487
565,986.0,473.0,18.84660555555562
566,986.0,473.0,18.879962379547752
567,986.0,473.0,18.913319203539885
568,986.0,473.0,18.946676027532018
